???? ???? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
???? ???? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
???? ???? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
????? ??? ???? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
???? ???? ??? ?????..,
,
,
??? ??? ?????,
???? ??? ?????,
??? ?????,
????? ????? ??? ?????.,
,
,
??? ??? ?????,
???? ??? ?????,
??? ?????,
????? ????? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
???? ???? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
???? ???? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
???? ???? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
???? ???? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
???? ????? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
???? ????? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
???? ???? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
????? ????? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
????? ????? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
????? ????? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
????? ????? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
????? ????? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
????? ????? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
????? ????? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
???? ????? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
????? ????? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
????? ????? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
???? ???? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
???? ???? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
???? ???? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
????? ???? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
????? ???? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
???? ???? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
???? ???? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
???? ???? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
????? ????? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
????? ????? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
????? ?????? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
????? ????? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
???? ????? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
???? ???? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
???? ???? ??? ?????.,
,
,
??? ??? ?????,
??? ?????,
??? ?????,
?? ????? ??????? ???? ? ???,
,
??????? ????,
????? ????,
????? ??????? ???? ? ???.,
??? ??? ???,
??????? ????,
?? ??? ????,
???? ???? ???? ? ???.,
,
,
???? ???? ?? ???,
???? ????? ?? ? ???.,
,
,
??? ??? ???,
?? ??? ????,
???? ????? ?? ???? ???.,
,
??? ????,
???? ???? ????? ???.,
,
,
??? ???,
? ???? ?? ???,
???? ??? ??,
???? ??? ???,
??????? ????? ?? ??? ???.,
???? ??? ???,
??? ????,
????? ????? ?? ?? ???.,
????? ??? ???,
??? ??? ????,
????? ????? ?? ??? ???.,
????? ??? ???,
??? ???? ????,
???? ????? ?? ??? ???.,
,
????? ????,
????? ??? ???,
???? ???? ??? ???.,
,
,
??? ??? ???,
??? ????,
???? ???? ??? ???.,
,
,
??? ??? ???,
?? ??? ????,
???? ???? ??? ???.,
,
,
??? ??? ???,
??? ????,
???? ???? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
???? ???? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
????? ??? ???? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
???? ???? ??? ???.,
,
,
??? ??? ???,
???? ??? ????,
??? ????,
????? ????? ??? ???.,
,
,
??? ??? ???,
???? ??? ????,
??? ????,
????? ????? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
???? ???? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
???? ???? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
???? ???? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
???? ???? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
???? ????? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
???? ????? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
???? ???? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
????? ????? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
????? ????? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
????? ????? ??? ???.,
,
,
??? ??? ???,
??? ?????,
??? ????,
?????? ??? ?? ??? ????.,
,
,
,
?? ?? ??? ??? ???? ?????,
,
,
?? ????? ??????????,
????? ????? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
?????? ???? ?? ??? ???.,
,
,
,
?? ?? ??? ??? ???? ????,
,
,
?? ????? ?????????,
?? 11? ???? ??? ??? ??? ??? ?? ??? ??? ??? ????,
,
????? ????? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
????? ????? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
????? ????? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
???? ????? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
????? ????? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
????? ????? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
???? ???? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
???? ???? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
???? ???? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
????? ???? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
????? ???? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
???? ???? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
???? ???? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
???? ???? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
????? ????? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
????? ????? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
????? ?????? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
????? ????? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
???? ????? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
???? ???? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
???? ???? ??? ???.,
,
,
??? ??? ???,
??? ????,
??? ????,
????? ???? ??????,
,
,
,
743m? ??? ?????,
????? ??? ????,
?? ? ????? ??? ???,
????? ??? ?????,
??? ??? ??? ????,
,
??? ???? ?? ?? ?? ???? ???.,
"?? ???? ??? ? ?? ???, ??? ? ???",
??? ??? ????,
"?, ?? ? ?? ? ???? ?? ?? ??????",
?? ??? ?? ?? ???? ?? ?? ??????,
??? ?? ???? ?????,
"?, ?? ?? 50? ?? ?? ???? 50? ?? ?? ?? ???????",
?? ????? ?????,
"??? ?? ? ????, ???? ??????",
,
??? ?? ? ????????,
,
,
?? ???? ????,
?????,
?? ???? ??? ????,
????? ? ? ??????,
????? ??? ??????,
?? ??? ??????,
,
??? ???? ????? ??? ???,
,
,
?? ?? ???? ???? ?? ? ? ??????,
?? ? ??????,
"?? ???, ???? ?????",
,
,
??? ????,
,
???? ??? ???? ??? ?? ??????,
,
??? ???? ?????,
,
????? ?? ???? ????,
???? ???? ? ??? ???,
,
?? ???? ? ???? ? ????,
,
?????. ? ?? ? ????,
,
?????. ??? ???? ?? ??????.,
????? ????? 15??? ?? ???? ???.,
?? ?? ??????,
"????, ???? ??? ?????",
?? ?? ?? ????? ????,
,
,
"?, ?? ???????",
?? ???????,
,
,
???? ??? 2? ??? ??? ??? ????.,
,
,
? ?? ??? ??????,
????? ? ?????,
"?, ?? ???????",
,
????? ????? ?? ??????,
"??, ?? 2? ?? ??????",
??? ?? ? ? ?? ??????,
,
??? ???? ??? ????. ??? ??? ????,
,
,
"?, ? ? ?? ? ?? ?????",
????? ?? ?? ??????,
? ??????,
,
"?, ??? 3???? ?? ?? ????",
"?, ?? ???? ?? ?? ? ?? ??? ????",
,
"??? ?? ????? ????, ??????",
?? ??????,
6? ???? ???? ? ????,
1?? ? ?? ?? ??????,
,
? ??? ?? ??? ?? ? ?? ?? ????,
"?, ? ??? ?? ????",
??? ???? ????,
,
,
?????. ?? ??? ?? ?? ? ???? ????,
"?? ?? ?????? ?????, ??? ??? ??????.",
,
,
,
?? ??? ????,
?? ? ???? ? ????,
? ?? ??????,
,
? ? ??????,
?? ? ? ????,
?? ????? ? ? ???? ????.,
????? ??? ?? ? ???,
??????? ? ?? ??? ?? ??????,
,
"?, ??? ????",
??? ??? ??????,
???? ?????,
??? ? ??? ???,
??? ??? ????,
,
????? ?? ????? ?? ? ? ?????.,
,
???? ????? ????,
"?, ???????",
,
??? ??????,
??? ?? ????,
?? ?????,
?? ??? ????,
???? ? ?????,
,
?????. ?? ??? ???? ????,
"????? ??? ???, ???? ?????",
,
,
"?, ? ? ???????",
?? ??? ??????,
"?, ??? ????",
,
?? ?? ?? ??????,
,
?? ???? ??? ??? ??? ???? ? ? ?????,
,
,
?? ??????,
"?, ????? ?? ??????",
??? ?????,
?? ?? ??? ??? ????? ?? ???,
"?, ?? ??? ??? ? ? ?????",
,
? ?? ?? ??????,
,
"?? ?? ???, ???, ????? ?? ????.",
??? ??? ??? ?????,
,
"?, ?? ???? ?? ??? ??????",
????? ????? ?? ??? ???,
,
??? ????,
?????? ???? ??? ???,
"?, ??? ????",
,
? ? ?????.,
????? ?? ??? ?? ????.,
,
,
"?, ????? ?? 3?? ??? ???",
? ? ????,
??? ??????,
"?, ?? ???? ??? ?????",
,
? ??? ????,
?????. ?? ??? ?? ? ?? ?????,
,
?? ?? ????? ????,
"?, ? ? ?????",
??? ?? ??? ?????,
?? ??? ?????,
?? ?? ??? ????,
????? ??????,
"?, ?? ??? ????",
????? ? ? ????,
?????. ?? ??? ?? ??? ????.,
????? ?? ??? ?? ?????,
??? ? ?????,
,
? ??? ?? ?????,
??? ?? ??? ? ??????,
?? ???? ?? ??? ????,
????,
??? ? ?? ?? ????,
,
,
"???? ? ? ??? ???? ???? ????, ??????",
,
?? ?????????,
?? ??? ???? ??? ???????,
?? ??? ??????,
???? ?????,
???? ???? ????,
,
?? ?? ? ???? ? ????,
??? ? ??? ?? ?? ?? ?????,
??? ???? ???? ???? ??? ????,
"?, ?? ???? ???? ???????",
?? ???? ???????,
?? ?? ????? ???? ???? ??? ?? ?? ?????,
? ??? ? ???? ???????,
? ??????,
"?, ??? ??? ???",
? ??????,
,
,
?? ??? ???? ??? ??? ???.,
?????? ??? ??? ? ????,
10?? ?? ??? ???? ????? ??? ??? ??? ??????,
????? ?? ???????,
,
,
,
???? ?? ??? ????????,
?? ?? ??? ?? ??????,
?? ??? ??? ?? ??? ????,
???? ????? ?? ?? ??? ??????,
?? ???? ??? ??????,
????? ?????,
?????,
???? ??????,
???? ?? ??????,
?? ????? ?????? ?? ??????,
??? ???? ??? ????,
?? ?? ???? ?? ???????,
,
??? ???? ?? ?? ???? ??? ????.,
????? ?????,
??? ???? ????????,
?? ????? ??? ? ? ???,
,
???? ??? ????,
?????,
?? ??? ?????,
"?, ?? ?????? ??? ?? ????",
,
? ???? ? ????,
,
?????? ?? ???? ???? ???? ?? ?? ?? ?? ??????.,
,
??? ?????,
"?, ???? ?? ?? ?????",
??? ????? ??????,
??? ? ??? ????,
??? ???? ?????????,
? ? ????,
?? ???? ??????,
?? ?????? ?????,
?????.???? ?? ????? ?? ??? ?? ????.,
??? ?? ??? ???? ???????. ?? ??????,
,
??? ??????,
,
,
,
??? ??? ? ????,
?? ??? ??????,
?? ??? ? ? ?????,
,
?????. ????? ???? ??????,
???? ?????,
,
? ?? ??????,
?? ?? ??? ???? ? ?????,
,
"?, ????????",
??? ??????,
"?, ??????",
???? ??? ????,
,
???? ???? ??? ?? ??????,
,
????,
"?, ?? ? ? ?? ?? ???????",
"?, ??? ?? ?????",
??? ??? ????,
?? 9??? ?? ??? ??? ?? ? ???????,
???? ???? ??? ?? ??????,
? ???? ? ??????,
???? ? ???? ??? ???? ?????,
?????. ??? ????? ?? ? ? ??????.,
? ?? ?? ?? ??? ???? ??? ????.,
?? ????? ?? ? ?????,
???? ?????? ??? ???????,
??? ?? ??? ? ?? ?????,
?? ?? ?? ?? ? ?????,
???? ?? ????,
,
?? ?? ?? ??? ??????,
?? ??????,
?? ? ? ?????,
?????. ?? ????? ???? ??? ??? ??.,
??? ?? ??? ??? ???? ?? ?????,
,
?? ?? ????? ??? ?? ??????,
"?, ?? ????? ?? ????? ???? ????.",
??? ??? ?? ??????,
? ?? ??????? ??????,
????????,
"?, ??? ???? ??? ??? ???? ? ??????",
??? ??? ?????,
,
?? ?? ???? ??????.,
??? ?? ? ?? ?? ??? ?? ?? ? ????.,
,
,
,
"?, ? ???? ?? ?????",
,
?? ?? ?? ?? ?? ??? ????.,
???? ?? ?? ??????.,
,
?? ???? ????? ??????.,
?? ???? ?? ??????,
,
"??? ???? ???, ?? ???? ?? ?????",
? ??????,
???? ?? ????????,
?? ?? ???? ??? ????,
??? ?? ??????,
???? ?? ?? ?? ??????.,
,
,
,
,
???? ? ?? ??? ???????,
??? ???,
???? ??????,
??? ?? ?? ????,
?? ?? ????? ?? ??? ? ? ????,
,
????? ??? ???.,
???? ??? ?????,
,
,
??? ?? ????? ???? ??? ????,
?? ? ??? ??????,
?? ??? ?? ??????,
???? ???? ???????,
? ????? ??? ?????,
,
???? ???? ??? ????.,
,
? ? ????,
????? ?? ?? ???? ???? ????,
??? ??? ??? ? ? ???,
"?, ????? ?? ???????",
??? ??? ????,
,
???? ??? ?? ?? ???? ?????,
,
??????? ????? ??? ????,
,
??? ????,
??????,
??? ??? ????,
???? ????? ??????,
????? SRT??? ???,
????? ???? ????,
?? ??? ????? ?? ????,
,
700? ?? ??? ?? ? ? ????,
,
,
,
"?, 500? ?? ?? ??? ???? ? ?????",
,
,
?? ?? ??? ????? ???? ?? ?? ??????,
???????,
,
?????. ??? ?? ?? ? ? ?????,
,
,
???? ?????,
"?, ???? ?????",
"?, ?? ??? ?? ????????",
,
"?, ?? ? ?? ???? ?? ? ?? ?????",
,
,
?????. ?? ??? ?? ?????.,
??? ????? ??????? ??? ????,
,
???????? ???? ??????,
2?? ?? ???? ?? ? ??????,
??? ??? ????,
??? ??? ????,
??? ????? ?? ?????,
?????? ???????? ??? ? ? ?????,
,
?? ???? ????? ?????? ??????,
,
?????? ???? ? ? ????,
?????,
? ?? ?????,
? ??? ????,
??? ????,
??? ?????,
,
?? ???? ?? ? ?????,
?????. ??????? ?????? ??? ????.,
?? ?? ? ? ?? ?? ? ????????,
??? ??????????,
"????, ?? ??? ??? ?????",
,
?????? ??? ????,
?? ???? ? ?????,
?? ? ??? ?????,
?? ???? ?? ??????,
,
?? ?? ????? ????,
??????? ?????? ??? ???,
,
,
"?, ????? ?? ?? ????",
,
??? ?? ?? ?? ?????,
?? ? ??? ????,
?? ?? ?? ??????,
,
????? ?? ?? ??? ????,
,
??????,
??? ????????,
??? ?????,
,
??? ? ? ?????,
,
??? ? ??? ?????,
1300? ?? ??? ????,
?? ??? ? ? ????,
?????? ??? ?? ?? ?? ? ????????,
,
?? ??? ????,
??? ?? ??? ????????,
????? ???? ? ???,
,
??? ????? ??? ??? ??????,
??? ????????,
,
????? ??????? ??? ???,
,
? ??? ????,
??? ?? ????,
??? ??????,
? ??? ??? ?????,
?? ??? ????,
?? ???? ??????,
????? ??? ???,
,
????? ???? ??? ?? ? ? ????,
,
??? ?????,
???? ?? ??? ??????,
??????? ????? ???,
??? ???? ?????,
?? ???? ?????,
?????? ??????? ???????,
?? ? ??? ??? ????,
?? ?? ??????,
?????? ??? ??? ????.,
,
,
????? ? ? ?????,
???????? ??? ???? ????????,
??? ?????,
???? ?????? ???? ????,
???? ?????? ???,
???? ??? ??????,
??? ?? ?? ??????,
????? ??????? ??? ????.,
?? ?? ?? ? ??? ? ?????,
??? ??????? ?????,
??????? ???????,
704? ???? ??? ???,
???? ?????,
????? ???????? ?????? ???,
??? ??????,
?? ???? ????,
?? ??????,
????? ??? ?? ?? ? ?????.,
,
???? ?? ????,
???? ?????,
??? ??? ??????,
??? ????,
????? ??? ??? ????,
???? ??? ????,
??????,
,
???? ?????? ????? ?????,
,
??? ????,
?? ???? ?????,
?????? ??? ????,
,
?? ???? ??? ????,
,
??? ???? ? ?????,
??? ? ? ?? ?????,
???? ??? ????,
????? ??????? ??????,
,
?????? ???????? ?????,
?????? 3?? ??????,
,
?? ??? ??????,
?????? ???? ??? ??? ?? ??????,
? ?? ??? ??? ???? ?????,
?? ?????? ????? ??????,
??? ????,
,
?????? ??? ?? ?? ? ?????.,
???? ?? ??? ?? ????,
?? ??? ?????,
,
9????,
????? ????? ????????,
?????,
??? ????? ??? ???,
? ?? ??? ????,
?? ???? ??????,
??????? ????? ??? ?? ?????,
,
?? ????? ? ?????,
?? ??????,
,
??? ???????? ?????? ??? ????,
???? ? ??? ???? ????,
???? ??? ? ? ????,
???? ??? ??? ?? ????,
?? ?? ??? ?????,
?????. ??? ????? ???????.,
??? ?? ??? ?? ?? ? ?? ????,
,
,
,
??? ? ??????,
??? ????,
1????? ? ?? ??? ????,
,
,
????? ???? ??? ?????.,
,
???? ?????,
????? ???? ??? ???,
????? ???? ? ? ?? ???? ?????,
????? 4?? ???? ???? ????,
? ??? ??? ??????,
,
??? ??? ?????,
,
,
?????. ??? ???? ??? ????.,
??? ???? ????,
,
????? ??? ? ????,
,
??? ?? ? ? ????,
2?? ?? ??? ????,
??? ???? ? ? ??????,
??? ? ? ?? ??? ???,
???? ?????,
,
????? ?? ??? ?? ????.,
,
,
"?, ??? ????",
??????,
?? ????? ????,
,
"?, ??? ??? ???",
????? ?? ?? ?????,
??? ??? ?????,
????? ???????? ????.,
,
,
1? ????????,
?? 1?? ? ??? ????,
???? ??? ???? ???,
?? ? ??? ??? ??????,
?? ???????,
,
,
?????? ?????? ?? ? ? ? ? ?????,
?. ??? ?????,
?? ??? ????????,
1????? ???? ? ? ????,
? ??? ????,
?? ?? ?? ??????,
????? ???? ??? ?????,
?????????,
,
???? ??? ????,
,
???? ??? ??????,
?? ????? ?? ?????? ??? ????.,
,
,
??????? ???? ??? ???????,
????? ???? ??? ??????,
??? ? ? ??? ???? ?? ?????,
?? ? ?? ?? ? ?????,
,
??? ????,
????? ????? ?? ?? ?? ? ?????.,
,
,
2?? ???? ??? ????,
?????? ?????? ?????,
? ??? ??? ?? ????,
,
??? ??? ????,
? ??? ????,
,
??? ??????? kbs??? ????.,
,
,
,
?? kbs ?? ??? ????,
?? ??? ?????,
??? ????? ????,
,
??? ??? ?? ??? ? ? ?? ?? ?????,
?? ??? ? ? ?? ?? ???? ????,
,
????? ????? ?? ??? ?? ????.,
,
??? ??? ??????,
??? ??? ??????,
????? ?? ?? ??? ?????.,
???? ??? ?????.,
??? ?? ?? ?????? ????,
??? ?? ????? ??? ?????,
????? ??????,
?????? ????? ??????,
????.,
???? ?? ? ??? ????,
?? ?? ??? ????,
,
????? ?????,
???? ?? ?????,
?????? ?? ?????,
BRT ?? ?? ???,
?? ??? ? ?? ? ? ??????,
?? ????,
,
???? ?? BRT? ???? ???? ??? ???,
???? ???? ??????,
,
,
KTX?? ???  ????,
???? ?????,
,
??? ????,
11? 2?? ??? ???? ?? ????,
,
????? ??????? ?? ???? ????.,
,
,
,
???? ??? ????,
??? ?????,
??? ??? ???????,
????? ????? ??????,
?? ?????,
,
,
?? ??? ??? ?? ? ? ? ????,
,
,
,
,
,
"?, ???? ? ?? ????? ?????.",
,
???? ????,
??? ?????.,
"?, ??? ???? ?? ?????",
???? ??? ??? ?? ?? ? ? ????,
,
,
,
,
?????? ??? ?? ??? ????,
??????,
,
??? ? ???? ???,
?????? ??? ?????,
??? ?????,
????? ???? ?? ????,
????? ?? ???? ????,
,
,
,
,
??? ??????,
??? ??? ?????,
1001? ???? ???????,
,
,
???? ??? ??? ??? ???? ?? ????,
,
,
,
,
?? ??? ?????,
,
,
,
?? ?? ?? ???,
,
710?? ???? ????.,
???? ??? ????,
,
"?, ?? ??? ??? ????",
?????,
??? ?????,
,
???? ???? ???,
???? ????,
???? ??? ????,
10??? ?? ???? ????,
"?, ???? ?? ?? 10????",
????? ?? ?? ?? ????,
???? ??? ?????,
,
???? ??? ????,
,
,
???? ? ? ????,
??? ?? ??? ? ? ? ?????,
??? ?? ??? ????,
3? ??? ????,
???? ?? ??????,
???? ?????,
???? ?? ????,
?? ??? ??? ?? ???,
??? ?? ?? ?? ????,
,
???? ? ?? ???,
?? ?? ?? ????,
,
,
,
116? ?? ??? ???,
,
????? ?????,
,
,
????? ???? ??? ????,
???? ??????,
"?, ???? ?? ?? ? ??????",
???? ??? ?? ?? ????,
?? ????,
????? ?? ?? ?? ??? ??? ????,
,
?? ???? ????,
???? ???? ????,
??? ?? ??? ?????,
????? ??? ????? ?????,
,
??? ?? ??? ??? ????,
??? ? ?? ????.,
,
,
????? ?? ??? ???,
,
,
,
107??,
,
??? ???,
600M? ??? ?????,
,
?? ??? ??? ???,
"?, ??? ?????? ?? ?? ???",
?? ??? ???,
,
,
?? ?? ???? ???????? ?????,
????? ??????,
?? ??? ??? ????? 211? ?? ?? ???,
??????? ??? ????,
,
?? ? ??? ???.,
?? ?? ?? ?????,
,
,
,
108?? ???? ????,
?? ????? ????,
????,
?? ???? ? ?? ????,
10?? 20? ????,
MBC???? ??? ????,
???? ??? ????,
,
,
,
,
618????,
?? ????,
,
"?, ?????.",
?? ??? ??????,
,
,
,
,
???????,
???? ??????,
??? ?? ? ? ????,
?? 311? ?? ???? 603??? ???? ??? ???,
,
????,
?? ?? ? ? ??? ???? ??? ?????,
"? ,???? ??????",
,
,
,
,
????? ???? ????,
,
503???,
?? ??? ?????,
,
,
KTX? ???? SRT? ????,
????,
?????? ??? ????.,
"?, ????",
,
?? ?? ?????,
,
,
????? ??? ?? ?? ????,
,
?? ???? ?? ?? ??? ????,
??? ????? ???? ????,
?? ?????? ???? ??? ?????,
?????? ?? ?????,
?? ?? ?? ?? ?????,
?? ?????,
30? ???,
,
??? ? ?? ??? ?????,
,
??? ????,
,
??? ?????,
,
311? ?? ?? ????,
??? ?? ??? ????,
??????,
??? ? ??? ????,
,
105? ? ??? ?????,
105? ??? ??? ????,
,
????,
"?, ??? ??? ? ??? ?????",
,
,
30?? ??????,
?? 105? ?? ??? ?????,
?? ?? ?? ??? ?? ?????.,
,
,
?? ??? ?? ????,
,
,
,
?? ?? ????,
,
???? ?? ?????? ? ?????,
,
,
,
???.,
"?, ??? ???  ?????",
???? ? ???? ?????,
???? ? ?????,
??? ? ?????,
,
,
???? ??? ?? ?? ??  ????,
501????,
??? ????,
,
?? ??? ?? ? ?? ?? ????.,
??? ?? ?? ??? ?????,
,
??????,
??? ????,
,
????? ?? ?? ????,
????? ????,
????? ???? ????? ??? ?????,
????? ?? ??? ???.,
,
?? ?? ? ?????.,
??? ?? ??????,
??????.,
,
?????,
,
???? ???,
?????,
703? ?? ???  104??? ???? ?????,
???? ??????? ??? ??????.,
,
,
,
BRT 1001? ?? ??? ??????,
????? ????? ? ?? ??? ????,
,
????? ??? ??. ????? ?? ????? ?????,
?? ????? ? ???? ????,
,
???? ???? ????? ?? ????.,
,
,
,
?? ??? ??? ????,
????? ????? ? ?? ??? ????,
,
?? ??? ??????,
???? ???????,
,
???? ???? ??? ?? ????.,
,
,
,
??? ??? ????,
????? ????? ? ?? ??? ????,
,
??? ??? ????? ? ?? ?????,
??? ??? ? ??????,
,
???? ???? ??? ?????? ????????,
,
,
,
??? ??? ????,
????? ????? ? ?? ??? ????,
,
????? ??? ?????,
?????? ??? ????,
,
???? ???? ????? ??????.,
,
,
,
??? ??????,
????? ????? ? ?? ??? ????,
,
"????? ???? ????,??? ??? ????",
????????? ???????,
,
???? ??? ?? ????? ??????,
,
,
,
BRT 990? ?? ??? ??????,
????? ????? ? ?? ??? ????,
,
????? ???? ?????? ????,
??? ???? ?? ????? ???? ??????,
,
??????? ????? ????? ??????.,
,
,
,
??? ??????,
????? ????? ? ?? ??? ????,
,
????? ??? ????? ?? ????? ??1? ??? ????,
????? ?? ??? ???? ????????,
,
??????? ???????? ??? ??????.,
,
,
,
BRT 1000? ?? ??? ??????,
????? ????? ? ?? ??? ????,
,
704?? ?? ??? ?????? ????,
?? ?? 704?? ?????? ????,
,
?????~ ???? ?????? ??? ??????.,
,
,
,
831??? ??? ??????,
????? ????? ? ?? ??? ????,
,
????? ??? ? ??? ????,
???? ?? ??? ?????,
,
????? ?????? ??????.,
,
,
,
??? ??????,
????? ????? ? ?? ??? ????,
,
?????? ????? ???? ?????,
?? ???? ???????,
,
"???? ??? ?? ??? ??????,",
,
,
,
??? ???? ?? ?????,
"??????, ????? ??? ?????.",
,
????? ???? ? ???? ????,
??? ????? ? ? ?????,
,
????? ????? ????? ?? ????.,
,
,
,
??? ???? ????????.,
????? ????? ? ?? ??? ????,
,
?? ????? ????? ?????,
?? ???? ???????,
,
??????? ??? ??? ?? ????? ??????.,
,
,
,
??? ???????,
????? ????? ? ?? ??? ????,
,
???? ??? ????,
??? ??? ??????,
,
?????. ??? OOO???. ??? ???????,
,
,
,
??????????,
?????,
????? ????,
???? ??????,
????? ??? ?????,
????? ??? ?????,
,
???? ???? ??? ????? ????????,
,
,
,
??? ??????,
????? ????? ? ?? ??? ????,
,
????? ??? ??.????? ???? ???? ? ? ?????,
?? ???? ???? ????? ??????,
,
????? ???? ??? ????? ????????,
,
,
,
??? ???? ? ? ?????,
????? ????? ? ?? ??? ????,
,
??? ?? ?? ??? ak? ?? ? ? ?????,
???? ??? ?? ??? ????,
,
????? ??? ?? ????? ??????.,
,
,
,
??? ???????,
